Code,Description,last_updated
44333014,Hemoglobin Gun Hill,09-06-2025
44334015,Chandipura virus,09-06-2025
44335019,Paraphrenia,09-06-2025
44336018,"Paraphrenia, NOS",09-06-2025
44337010,Sucrose-phosphatase,09-06-2025
44338017,Sifaka,09-06-2025
44339013,"Sifaka, NOS",09-06-2025
44340010,Kyphoscoliorachitic pelvis,09-06-2025
44341014,Operation on bronchus,09-06-2025
44342019,"Operation on bronchus, NOS",09-06-2025
44343012,Retired procedure,09-06-2025
44344018,Operculina tuberosa,09-06-2025
44345017,Chronic lacrimal canaliculitis,09-06-2025
44346016,11p partial trisomy syndrome,09-06-2025
44347013,Anaerobic diphtheroids,09-06-2025
44348015,"Salmonella II, group D2",09-06-2025
44349011,"Salmonella II, group D2, NOS",09-06-2025
44350011,Maguari virus,09-06-2025
44351010,Bordetellosis,09-06-2025
44352015,"Bordetellosis, NOS",09-06-2025
44353013,Sawdust liver,09-06-2025
44354019,Crest of head of eleventh rib,09-06-2025
44355018,Retired procedure,09-06-2025
44356017,"Plasminogen assay, antigenic",09-06-2025
44357014,Plasminogen antigen assay,09-06-2025
44358016,Bacterial colony surface appearance,09-06-2025
44359012,"Bacterial colony surface appearance, NOS",09-06-2025
44360019,Glucose-6-phosphate 1-epimerase,09-06-2025
44361015,Special potency disk identification test,09-06-2025
44362010,"Special potency disk identification test, NOS",09-06-2025
44363017,Superficial injury of scalp with infection,09-06-2025
44364011,Jugular notch of sternum,09-06-2025
44365012,Suprasternal notch,09-06-2025
44366013,"Salmonella II 53:z:1,5",09-06-2025
44367016,"Creation of shunt left-to-right, systemic to pulmonary circulation",09-06-2025
44368014,"Creation of left-to-right shunt, systemic-pulmonary artery",09-06-2025
44369018,Creation of systemic-pulmonary artery shunt,09-06-2025
44370017,Anastomosis of systemic to pulmonary artery,09-06-2025
44371018,Atypical fibrous histiocytoma,09-06-2025
44372013,Atypical fibroxanthoma,09-06-2025
44373015,Viral genome,09-06-2025
44374014,Infestation by Boophilus,09-06-2025
44375010,"Infestation by Boophilus, NOS",09-06-2025
44376011,Boophilosis,09-06-2025
44377019,Normal body weight,09-06-2025
44378012,Periosteal suture of clavicle,09-06-2025
44379016,Suture of periosteum of clavicle,09-06-2025
44380018,Notropis cornutus,09-06-2025
44381019,Common shiner,09-06-2025
44382014,Retired procedure,09-06-2025
44383016,Deserpidine,09-06-2025
44384010,Arthrotomy of knee with joint exploration,09-06-2025
44385011,Retired procedure,09-06-2025
44386012,Excision of lesion of extraocular muscle,09-06-2025
44387015,Marital infidelity,09-06-2025
44388013,Adultery,09-06-2025
44389017,Quetzal,09-06-2025
44390014,Fundulus similis,09-06-2025
44391013,Longnose killifish,09-06-2025
44392018,Sensitivity of parietal cells to secretagogues,09-06-2025
44393011,Sisal workers' disease,09-06-2025
44394017,Retired procedure,09-06-2025
44395016,Non-amino organic acidemia AND/OR aciduria,09-06-2025
44396015,"Non-amino organic acidemia and aciduria, NOS",09-06-2025
44398019,Draining wound,09-06-2025
44399010,Butting,09-06-2025
44400015,Severe mood disorder with psychotic features,09-06-2025
44401016,Acquired deformity of finger,09-06-2025
44402011,"Acquired deformity of finger, NOS",09-06-2025
44403018,Coagulation factor XIa,09-06-2025
44404012,Activated factor XI,09-06-2025
44405013,Medulla oblongata,09-06-2025
44406014,"Medulla oblongata, NOS",09-06-2025
44407017,Optic nerve infarction,09-06-2025
44408010,Glycolipid 3-alpha-mannosyltransferase,09-06-2025
44409019,Mannosyltransferase II,09-06-2025
44410012,Hyperacute graft rejection,09-06-2025
44411011,Humoral graft rejection,09-06-2025
44412016,Antibody-mediated graft rejection,09-06-2025
44413014,Accelerated graft rejection,09-06-2025
44414015,Humoural graft rejection,09-06-2025
44415019,Dobutamine,09-06-2025
44416018,Catechol oxidase (dimerizing),09-06-2025
44417010,White Park cow,09-06-2025
44418017,Amaranthus,09-06-2025
44419013,"Amaranthus, NOS",09-06-2025
44420019,Inverse Trendelenburg position,09-06-2025
44421015,Hemorrhage of cesarean section AND/OR perineal wound,09-06-2025
44422010,Hemorrhage of cesarean section or perineal wound,09-06-2025
44423017,Crescentia cujete,09-06-2025
44424011,Calabash tree,09-06-2025
44425012,"Severe bipolar disorder with psychotic features, mood-incongruent",09-06-2025
44428014,Contact dermatitis due to scabicide,09-06-2025
44429018,Apartment building living,09-06-2025
44430011,Flicker,09-06-2025
44431010,"Flicker, NOS",09-06-2025
44432015,Carbuncle of vulva,09-06-2025
44433013,Lachnospira,09-06-2025
44434019,"Lachnospira, NOS",09-06-2025
44435018,"Diagnostic radiography of lumbar spine, combined AP and lateral",09-06-2025
44436017,Degeneration of lumbar intervertebral disc,09-06-2025
44437014,"N-Acetyllactosaminide alpha-1,3-galactosyltransferase",09-06-2025
44438016,Galactosyltransferase,09-06-2025
44439012,Retired procedure,09-06-2025
44440014,Repair of tendon by graft or implant of fascia,09-06-2025
44441013,Ward urine dip stick testing for sugar,09-06-2025
44442018,Poisoning by daunorubicin,09-06-2025
44443011,Paresis,09-06-2025
44444017,"Paresis, NOS",09-06-2025
44445016,Muscle weakness,09-06-2025
44446015,Macrofollicular adenoma,09-06-2025
44447012,Colloid adenoma,09-06-2025
44449010,Orthopodomyia,09-06-2025
44450010,"Orthopodomyia, NOS",09-06-2025
44451014,Pancreatic hormone preparation,09-06-2025
44452019,"Pancreatic hormone preparation, NOS",09-06-2025
44453012,Internal pelvic fixation of bone,09-06-2025
44454018,Engaged in tennis,09-06-2025
44455017,"Removal of foreign body from bone, except fixation device",09-06-2025
44456016,Joint of foot,09-06-2025
44457013,"Joint of foot, NOS",09-06-2025
44458015,"Foot joint, NOS",09-06-2025
44459011,Foot joint,09-06-2025
44460018,Infection of navel cord,09-06-2025
44461019,Nuclear facial nerve paralysis,09-06-2025
44462014,Salmonella III arizonae 65:c:z,09-06-2025
44463016,Cottus carolinae,09-06-2025
44464010,Banded sculpin,09-06-2025
44465011,Pentachloroethane,09-06-2025
44466012,Toxic parotitis,09-06-2025
44467015,Left ureter,09-06-2025
44468013,Blood fluidity,09-06-2025
44470016,"Phenothiazine measurement, quantitative",09-06-2025
44471017,Eastern coachwhip,09-06-2025
44472012,Japanese giant salamander,09-06-2025
44473019,"Polya operation, gastrectomy",09-06-2025
44474013,Eimeria farri,09-06-2025
44475014,Hemoglobin Port de France,09-06-2025
44476010,"Hb 45(CE3), His-arg",09-06-2025
44477018,Faun tail syndrome,09-06-2025
44478011,Sacral hypertrichosis and diastematomyelia,09-06-2025
44479015,Sacral hypertrichosis AND diastematomyelia,09-06-2025
44480017,Gonadotropin receptor site,09-06-2025
44481018,Gonadotrophin receptor site,09-06-2025
44482013,Equine species,09-06-2025
44483015,Stallion,09-06-2025
44484014,"Equine, NOS",09-06-2025
44485010,Horse,09-06-2025
44486011,Mare,09-06-2025
44487019,Equine,09-06-2025
44488012,Luzon hornbill,09-06-2025
44489016,Polyglandular dysfunction AND/OR related disorders,09-06-2025
44490013,"Polyglandular dysfunction and related disorders, NOS",09-06-2025
44492017,Insertion of inflatable penile prosthesis,09-06-2025
44493010,Implant of inflatable penile prosthesis,09-06-2025
44494016,Droperidol,09-06-2025
44495015,Myrcia oil,09-06-2025
44496019,Bay oil,09-06-2025
44497011,Positive skin test reaction,09-06-2025
44498018,Spontaneous amputated structure,09-06-2025
44499014,Hysterotomy with removal of hydatidiform mole,09-06-2025
44500017,Holter valve,09-06-2025
44501018,Digestant,09-06-2025
44502013,"Digestant, NOS",09-06-2025
44503015,Retrospective falsification,09-06-2025
44504014,HLA-DQw4 antigen,09-06-2025
44505010,Internal axis of eyeball,09-06-2025
44506011,Superior epigastric veins,09-06-2025
44507019,Repair of female perineum,09-06-2025
44508012,Closure of gastrostomy,09-06-2025
44509016,Surgical closure of gastrostomy,09-06-2025
44510014,Closure of stoma of stomach,09-06-2025
44511013,Take-down of stoma of stomach,09-06-2025
44512018,Sexual nondevelopment,09-06-2025
44513011,"Sexual nondevelopment, NOS",09-06-2025
44514017,"Sexual immaturity, NOS",09-06-2025
44515016,Sexual immaturity,09-06-2025
44516015,Clearance ratio measurement,09-06-2025
44517012,"Antibody identification, leukocyte antibody",09-06-2025
44518019,Congenital ectropion,09-06-2025
44519010,Kininogen,09-06-2025
44520016,"Kininogen, NOS",09-06-2025
44521017,Tissue kallikrein,09-06-2025
44522012,Glandular kallikrein,09-06-2025
44523019,Tissue kininogenin,09-06-2025
44524013,Salmonella tamale,09-06-2025
44525014,Paroxysmal,09-06-2025
44526010,Syringobulbia,09-06-2025
44527018,Congenital absence of part of brain,09-06-2025
44528011,Agenesis of part of brain,09-06-2025
44529015,Congenital aplasia of part of brain,09-06-2025
44530013,Lamina of cricoid cartilage,09-06-2025
44531012,Enamel hypoplasia,09-06-2025
44532017,8-Amino-7-oxononanoate synthase,09-06-2025
44533010,Insertion of pack into rectum,09-06-2025
44534016,Rectal packing,09-06-2025
44535015,Clay mixer,09-06-2025
44536019,Trichophyton verrucosum,09-06-2025
44537011,Ornithogalum species poisoning,09-06-2025
44538018,Hippomane,09-06-2025
44539014,"Hippomane, NOS",09-06-2025
44540011,Complete blood count,09-06-2025
44541010,"Complete blood count, NOS",09-06-2025
44542015,"CBC, NOS",09-06-2025
44543013,CBC,09-06-2025
44544019,Augmentation genioplasty,09-06-2025
44545018,Augmentation of chin,09-06-2025
44546017,Augmentation mentoplasty,09-06-2025
44547014,Mycobacterium paratuberculosis antibody test kit,09-06-2025
44548016,Spinous process of sixth thoracic vertebra,09-06-2025
44549012,Carbohydrate sequence,09-06-2025
44550012,Neuralgic amyotrophy,09-06-2025
44551011,Parsonage-Aldren-Turner syndrome,09-06-2025
44552016,Shoulder girdle syndrome,09-06-2025
44553014,Amusia,09-06-2025
44554015,"Amusia, NOS",09-06-2025
44555019,Parity seven,09-06-2025
44556018,Raja texana,09-06-2025
44557010,Roundel skate,09-06-2025
44558017,Bronchocele,09-06-2025
44559013,Hydrocele of testis,09-06-2025
44560015,"Leptospira interrogans, serogroup grippotyphosa",09-06-2025
44561016,Dupuytren operation fasciectomy,09-06-2025
44562011,Dupuytren operation fasciotomy with excision,09-06-2025
44563018,Palmar fasciectomy for release of Dupuytren's contracture,09-06-2025
44564012,Release of Dupuytren's contracture by palmar fasciectomy,09-06-2025
44565013,Release of Dupuytren's contracture by fasciotomy with excision,09-06-2025
44566014,Resection of fascia of hand,09-06-2025
44567017,Poisoning by anti-infective compound of lead,09-06-2025
44568010,Diaphysectomy of bone,09-06-2025
44569019,"Diaphysectomy of bone, NOS",09-06-2025
44570018,Closure of ileosigmoidal fistula,09-06-2025
44571019,Pyruvate,09-06-2025
44572014,"Salmonella IV 48:z36,z38:--",09-06-2025
44573016,Salmonella gnesta,09-06-2025
44574010,Failed attempted abortion complicated by delayed AND/OR excessive hemorrhage,09-06-2025
44575011,Failed attempted abortion complicated by delayed or excessive hemorrhage,09-06-2025
44576012,Anodontia,09-06-2025
44577015,"Anodontia, NOS",09-06-2025
44578013,"Congenital absence of teeth, NOS",09-06-2025
44579017,"Anodontism, NOS",09-06-2025
44580019,"Congenital edentia, NOS",09-06-2025
44581015,Congenital absence of teeth,09-06-2025
44582010,Anodontism,09-06-2025
44583017,Congenital edentia,09-06-2025
44584011,Agomphiasis,09-06-2025
44585012,Agomphosis,09-06-2025
44586013,Avitellina goughi,09-06-2025
44587016,Latency of speech response,09-06-2025
44588014,Speech latency,09-06-2025
44589018,Naja mossambica,09-06-2025
44590010,Disturbance in thinking,09-06-2025
44591014,"Disturbance in thinking, NOS",09-06-2025
44592019,"Abnormal thinking, NOS",09-06-2025
44593012,Abnormal thinking,09-06-2025
44594018,Short bowel syndrome,09-06-2025
44595017,Yellow fever virus,09-06-2025
44596016,"Silica measurement, urine",09-06-2025
44597013,Retired procedure,09-06-2025
44598015,Operation on choroid,09-06-2025
44599011,"Operation on choroid, NOS",09-06-2025
44600014,Fibrous papule of the nose,09-06-2025
44601013,Involuting nevus,09-06-2025
44602018,Apgar score 3,09-06-2025
44603011,Sudden death,09-06-2025
44604017,"Sudden death, NOS",09-06-2025
44605016,Revision of mastoidectomy resulting in tympanoplasty,09-06-2025
44606015,Water-clear cell adenoma,09-06-2025
44607012,Toy fox terrier,09-06-2025
44608019,True histiocytic lymphoma,09-06-2025
44609010,Medial branch of left hepatic duct,09-06-2025
44610017,Intervertebral foramen of tenth thoracic vertebra,09-06-2025
44611018,Oral route,09-06-2025
44612013,Peroral route,09-06-2025
44613015,Per os,09-06-2025
44614014,Acromion right posterior position,09-06-2025
44615010,Homocystine,09-06-2025
44616011,Open fracture of cuboid bone of foot,09-06-2025
44617019,Blood group antibody Coates,09-06-2025
44618012,"Diagnostic radiography, special views",09-06-2025
44619016,Chronic ulcer of lower extremity,09-06-2025
44620010,"Chronic ulcer of lower extremity, NOS",09-06-2025
44621014,"Chronic ulcer of leg, NOS",09-06-2025
44622019,Chronic ulcer of leg,09-06-2025
44623012,Acute tracheitis,09-06-2025
44624018,Blood group antigen Rd^a^,09-06-2025
44625017,Blood group antigen Rd,09-06-2025
44626016,Blood group antigen Radin,09-06-2025
44627013,Abrasion AND/OR friction burn of scalp with infection,09-06-2025
44628015,Abrasion or friction burn of scalp with infection,09-06-2025
44629011,Crotalus unicolor,09-06-2025
44630018,Aruba rattlesnake,09-06-2025
44631019,Intrauterine correction of fetal defect,09-06-2025
44632014,"Intrauterine correction of fetal defect, NOS",09-06-2025
44633016,Posterior superior ansiform lobule of cerebellum,09-06-2025
44634010,Horizontal fissure of cerebellum,09-06-2025
44635011,Aromatic castor oil,09-06-2025
44636012,Aguacate virus,09-06-2025
44637015,Sedative agent,09-06-2025
44638013,"Sedative agent, NOS",09-06-2025
44639017,Excision of carcinoma of urethra,09-06-2025
44640015,Dilatation of aorta,09-06-2025
44641016,Probing of lacrimal canaliculi,09-06-2025
44642011,Magician,09-06-2025
44643018,Cigar smoking tobacco,09-06-2025
44644012,Scleromalacia perforans,09-06-2025
44645013,Antisocial personality disorder,09-06-2025
44646014,"Other venous complication of pregnancy or puerperium, NEC",09-06-2025
44647017,Incision and packing of wound,09-06-2025
44648010,Anesthesia for post-transurethral resection bleeding,09-06-2025
44650019,Skin turgor,09-06-2025
44651015,Turgor,09-06-2025
44652010,Morus,09-06-2025
44653017,"Morus, NOS",09-06-2025
44654011,Pulp of tooth,09-06-2025
44655012,Infratemporal region,09-06-2025
44656013,"Salmonella III arizonae 35:z52:e,n,x,z15",09-06-2025
44657016,Heptachlorocyclopentadiene,09-06-2025
44658014,Arthroplasty of ankle with implant,09-06-2025
44659018,Light physicist,09-06-2025
44660011,Sleep-pattern disturbance,09-06-2025
44661010,Bellbird,09-06-2025
44662015,"Bellbird, NOS",09-06-2025
44663013,Poisoning by aminocaproic acid,09-06-2025
44664019,Froment's sign,09-06-2025
44665018,Adductor pollicis test,09-06-2025
44666017,Endometriosis of pelvis,09-06-2025
44667014,"Endometriosis of pelvis, NOS",09-06-2025
44668016,"Pelvic endometriosis, NOS",09-06-2025
44669012,Pelvic endometriosis,09-06-2025
44670013,"Granulocytes, human, blood product",09-06-2025
44671012,Homozygous beta thalassemia,09-06-2025
44672017,Cooley's anemia,09-06-2025
44673010,Mediterranean anemia,09-06-2025
44675015,"Unilateral repair of inguinal hernia, direct",09-06-2025
44676019,Salmonella stuivenberg,09-06-2025
44677011,Amphistichus rhodoterus,09-06-2025
44678018,Redtail surfperch,09-06-2025
44679014,Other motor-vehicle mechanics,09-06-2025
44680012,Internal and combined version without extraction,09-06-2025
44681011,Diplostomum spathaceum,09-06-2025
44682016,"Gestation period, 8 weeks",09-06-2025
44683014,"Gestation period, 2 months",09-06-2025
44684015,Body of urinary bladder,09-06-2025
44685019,Central hypothyroidism,09-06-2025
44686018,"Central hypothyroidism, NOS",09-06-2025
44687010,"Sexual psychotherapy, group",09-06-2025
44688017,"Sexual psychotherapy, group, NOS",09-06-2025
44689013,Oxidation,09-06-2025
44690016,Electron loss,09-06-2025
44691017,Coremaker (hand),09-06-2025
44692012,Chemical burn,09-06-2025
44693019,"Chemical burn, NOS",09-06-2025
44694013,Epiphyseal arrest by stapling of distal tibia and fibula,09-06-2025
44695014,Epiphyseal stapling of tibia and fibula,09-06-2025
44696010,Office machine operator (reproduction processes),09-06-2025
44697018,New Forest pony,09-06-2025
44698011,Longistrongylus,09-06-2025
44699015,"Longistrongylus, NOS",09-06-2025
44700019,Pelvic ganglia,09-06-2025
44701015,Intercapital veins,09-06-2025
44702010,Anterior tibial veins,09-06-2025
44703017,Isospora,09-06-2025
44704011,"Isospora, NOS",09-06-2025
44705012,Fusarium estrogenism AND vulvovaginitis,09-06-2025
44706013,Fusarium estrogenism and vulvovaginitis,09-06-2025
44707016,Porcine vulvovaginitis,09-06-2025
44708014,Fusarium oestrogenism and vulvovaginitis,09-06-2025
44709018,Fusarium oestrogenism AND vulvovaginitis,09-06-2025
44710011,Conium maculatum,09-06-2025
44711010,Poison hemlock,09-06-2025
44712015,Suture of bursa of hand,09-06-2025
44713013,Lactobacillus collinoides,09-06-2025
44714019,Immunoglobulin monomer,09-06-2025
44715018,Rourea glabra,09-06-2025
44716017,Actinobacillus pleuropneumoniae - streptococcus suis bacterin,09-06-2025
44717014,"Mannan 1,2-(1,3)-alpha-mannosidase",09-06-2025
44718016,"Exo-1,2-1,3-alpha-mannosidase",09-06-2025
44719012,Non-occlusive thrombus,09-06-2025
44720018,Annular thrombus,09-06-2025
44721019,Partial thrombosis,09-06-2025
44722014,Cannabis-induced psychotic disorder with hallucinations,09-06-2025
44723016,Steroid-induced myopathy,09-06-2025
44724010,Steroid myopathy,09-06-2025
44725011,Qualitative,09-06-2025
44726012,Salmonella III arizonae 43:z52:z53,09-06-2025
44727015,Robinson nail dystrophy-deafness syndrome,09-06-2025
44728013,Robinson-type ectodermal dysplasia,09-06-2025
44729017,Celestin tube,09-06-2025
44730010,Blood group antibody McC^c^,09-06-2025
44731014,Cellular proto-oncogene MYC,09-06-2025
44732019,Oncogene protein MYC,09-06-2025
44734018,Mole salamander,09-06-2025
44735017,Acoustical resistance,09-06-2025
44736016,"Quadricepsplasty, Bennett type",09-06-2025
44737013,Legionella infection,09-06-2025
44738015,"Legionella infection, NOS",09-06-2025
44739011,"Legionellosis, NOS",09-06-2025
44740013,Legionellosis,09-06-2025
44741012,Multiple thromboembolism,09-06-2025
44742017,Outer surface of tenth rib,09-06-2025
44743010,Lateral surface of tenth rib,09-06-2025
44744016,Lateral border of tenth rib,09-06-2025
44745015,Outer border of tenth rib,09-06-2025
44746019,Third degree burn of upper limb,09-06-2025
44747011,Persistent thyroglossal duct,09-06-2025
44748018,Thyrolingual fistula,09-06-2025
44749014,Thyroglossal fistula,09-06-2025
44750014,Repair of tendon of hand by suture,09-06-2025
44751013,"Repair of tendon of hand by suture, direct, immediate, primary",09-06-2025
44752018,Esophagogastrostomy by abdominal approach,09-06-2025
44753011,Oesophagogastrostomy by abdominal approach,09-06-2025
44754017,Mycobacterium lepraemurium,09-06-2025
44755016,"Glasgow coma scale, 14",09-06-2025
44756015,Gynandroblastoma,09-06-2025
44757012,Ferrous gluconate,09-06-2025
44759010,Spinal cord injury without spinal bone injury,09-06-2025
44760017,"Spinal cord injury without spinal bone injury, NOS",09-06-2025
44761018,Amadena fasciata,09-06-2025
44762013,Cutthroat finch,09-06-2025
44763015,Eosinophilic derived inhibitor,09-06-2025
44764014,Abnormal amnion,09-06-2025
44765010,"Abnormal amnion, NOS",09-06-2025
44766011,Avulsion of subcutaneous tissue,09-06-2025
44767019,Illegal abortion complicated by embolism,09-06-2025
44768012,Ocean freighter,09-06-2025
44769016,Merchant ship,09-06-2025
44770015,"Mucopolysaccharidosis, MPS-I-H/S",09-06-2025
44771016,Hurler-Scheie syndrome,09-06-2025
44772011,"L-iduronidase deficiency, Hurler-Scheie type",09-06-2025
44773018,Cold injury syndrome of newborn,09-06-2025
44774012,Anterior intercavernous sinus,09-06-2025
44775013,Hypocalcification of teeth,09-06-2025
44776014,Blood group antibody Kaj,09-06-2025
44777017,Textile card grinder,09-06-2025
44778010,Organizing inflammation,09-06-2025
44779019,"Inflammation with fibrosis, NOS",09-06-2025
44780016,"Inflammation with repair, NOS",09-06-2025
44781017,"Organizing inflammation, NOS",09-06-2025
44782012,Inflammation with fibrosis,09-06-2025
44783019,Inflammation with repair,09-06-2025
44784013,Decreased hormonal activity,09-06-2025
44785014,Decreased hormonal action on target tissue,09-06-2025
44786010,Aryl-alcohol dehydrogenase,09-06-2025
44787018,Maticora,09-06-2025
44788011,"Maticora, NOS",09-06-2025
44789015,"Long-glanded coral snake, NOS",09-06-2025
44790012,Long-glanded coral snake,09-06-2025
44791011,Mathematician (pure mathematics),09-06-2025
44792016,^87^Zirconium,09-06-2025
44793014,Leishmania mexicana enriettii,09-06-2025
44794015,Albumin measurement,09-06-2025
44795019,Embryonal rest,09-06-2025
44796018,"Embryonal rest, NOS",09-06-2025
44797010,"Congenital rest, NOS",09-06-2025
44798017,Congenital rest,09-06-2025
44799013,Mastoid myoplasty,09-06-2025
44800012,Ribosome,09-06-2025
44801011,"Ribosome, NOS",09-06-2025
44802016,"Autopsy, gross examination, teaching, complete",09-06-2025
44803014,"Controlled ventilation procedure and therapy, initiation and management",09-06-2025
44804015,Leptospira,09-06-2025
44805019,"Leptospira, NOS",09-06-2025
44806018,Basal region of polarized cell,09-06-2025
44807010,Starch glycerite,09-06-2025
44808017,Bismuth poisoning,09-06-2025
44809013,Poisoning by thyroglobulin,09-06-2025
44810015,"Bleeding time, Duke",09-06-2025
44811016,Lymnaea viatrix,09-06-2025
44812011,Prescription for alteration of hormonal balance for sexual aggression,09-06-2025
44813018,Portable electroencephalogram awake and drowsy with hyperventilation and/or photic stimulation,09-06-2025
44814012,Articular part of tubercle of sixth rib,09-06-2025
44815013,Mycteroperca microlepis,09-06-2025
44816014,Gag,09-06-2025
44817017,Dioxin,09-06-2025
44818010,TCDD,09-06-2025
44819019,Tetrachlorodibenzodioxin,09-06-2025
44820013,Vasomotor hypotonia,09-06-2025
44822017,Parafilaroides prolificus,09-06-2025
44823010,Catholic frog,09-06-2025
44824016,Coarctation of pulmonary artery,09-06-2025
44825015,Himalayan accentor,09-06-2025
44826019,Cryotherapy,09-06-2025
44827011,"Cryotherapy, NOS",09-06-2025
44828018,Therapeutic application of cold,09-06-2025
44829014,Heterodoxus,09-06-2025
44830016,"Heterodoxus, NOS",09-06-2025
44831017,Anchoa cayorum,09-06-2025
44832012,Key anchovy,09-06-2025
44833019,Geopelia striata striata,09-06-2025
44834013,Zebra dove,09-06-2025
44835014,Scleral buckling,09-06-2025
44836010,Buckling procedure of sclera,09-06-2025
44837018,N MYC gene amplification,09-06-2025
44838011,Pubofemoral ligament,09-06-2025
44839015,Tonsillectomy,09-06-2025
44840018,"Tonsillectomy, NOS",09-06-2025
44841019,Sluder operation of tonsillectomy,09-06-2025
44842014,"Excision of tonsil, NOS",09-06-2025
44843016,Excision of tonsil,09-06-2025
44844010,Gonococcal peritonitis,09-06-2025
44845011,Fitz-Hugh-Curtis syndrome,09-06-2025
44846012,Mecistocirrus digitatus,09-06-2025
44847015,Simple chemical destruction of lesion of penis,09-06-2025
44848013,"Salmonella II 6,8:z29:1,5",09-06-2025
44849017,Salmonella wildwood,09-06-2025
44850017,Skin of thenar region of palm,09-06-2025
44851018,Retired procedure,09-06-2025
44852013,Hyperemia of bladder,09-06-2025
44854014,Hemoglobin P-Nilotic,09-06-2025
44855010,Suture of female perineum,09-06-2025
44856011,Midazolam,09-06-2025
44857019,Acoustic rhizotomy,09-06-2025
44858012,"Radiation therapy isodose plan, arc field",09-06-2025
44859016,Skin of periorbital region,09-06-2025
44860014,Cement finisher,09-06-2025
44861013,Lesser saphenous vein,09-06-2025
44862018,Microdissection and microrepair of nerve,09-06-2025
44863011,Microrepair of nerve,09-06-2025
44864017,Treponema socranskii ss. buccale,09-06-2025
44865016,Polypoid sinus degeneration,09-06-2025
44866015,Woakes' syndrome,09-06-2025
44867012,Woakes' ethmoiditis,09-06-2025
44868019,Duodenojejunal flexure,09-06-2025
44869010,Angiokeratoma,09-06-2025
44870011,Division of abdominal artery,09-06-2025
44871010,Anti RNP antibody,09-06-2025
44872015,Anti ribonucleoprotein antibody,09-06-2025
44873013,Setaria yahi,09-06-2025
44874019,Urethral resistance,09-06-2025
44875018,Retired procedure,09-06-2025
44876017,Repair of eyelid laceration,09-06-2025
44877014,"Repair of eyelid laceration, NOS",09-06-2025
44878016,Methylated naphthalene,09-06-2025
44879012,Superficial volar artery,09-06-2025
44880010,Superficial volar arch,09-06-2025
44881014,Arcus palmaris superficialis,09-06-2025
44882019,Superficial palmar arch,09-06-2025
44883012,Tart cell,09-06-2025
44884018,Trifolium subterraneum poisoning,09-06-2025
44885017,Subterranean clover poisoning,09-06-2025
44886016,Apolipoprotein B,09-06-2025
44887013,2-Naphthylamine,09-06-2025
44888015,b- Naphthylamine,09-06-2025
44889011,Parkinson's facies,09-06-2025
44890019,Masklike face,09-06-2025
44891015,Mimosa pudica poisoning,09-06-2025
44892010,Sensitive plant poisoning,09-06-2025
44893017,Cutis marmorata,09-06-2025
44894011,Amebic appendicitis,09-06-2025
44895012,Amoebic appendicitis,09-06-2025
44896013,Airway closing volume,09-06-2025
44897016,ACV,09-06-2025
44898014,Rectocele affecting pregnancy,09-06-2025
44899018,Environmental intervention on a psychiatric patient's behalf with institutions,09-06-2025
44900011,Crenosoma canadensis,09-06-2025
44901010,Osteitis of lower leg,09-06-2025
44902015,"Alpha-galactosidase measurement, fibroblasts",09-06-2025
44903013,Ridging,09-06-2025
44904019,Callosal branch of anterior cerebral artery,09-06-2025
44905018,Lymphocytic choriomeningitis virus antibody test kit,09-06-2025
44906017,Vesico-ureteric reflux,09-06-2025
44907014,Vesicoureteral reflux,09-06-2025
44908016,American cream horse,09-06-2025
44909012,Fibrinous enteritis,09-06-2025
44910019,Skin of middle finger,09-06-2025
44911015,"Skin of middle finger, NOS",09-06-2025
44912010,"Skin of third finger, NOS",09-06-2025
44913017,Skin of third finger,09-06-2025
44914011,Ante AND/OR intrapartum hemorrhage associated with leiomyoma,09-06-2025
44915012,Ante or intrapartum hemorrhage associated with leiomyoma,09-06-2025
44916013,DDT-dehydrochlorinase,09-06-2025
44917016,Burbot liver oil preparation,09-06-2025
44918014,Antiphospholipid syndrome,09-06-2025
44919018,Sacral ganglia,09-06-2025
44920012,Dissecting aneurysm,09-06-2025
44921011,Porcine enterovirus 3,09-06-2025
44922016,Chronic schizophrenia with acute exacerbations,09-06-2025
44923014,"Chronic schizophrenia with acute exacerbations, NOS",09-06-2025
44924015,Chorea acanthocytosis syndrome,09-06-2025
44925019,Body of thoracic vertebra,09-06-2025
44926018,"Body of thoracic vertebra, NOS",09-06-2025
44927010,Phlebitis AND/OR thrombosis complicating pregnancy AND/OR puerperium,09-06-2025
44928017,"Phlebitis or thrombosis, NEC, complicating pregnancy or puerperium",09-06-2025
44929013,Infectious mononucleosis,09-06-2025
44930015,Gammaherpesviral mononucleosis,09-06-2025
44931016,Glandular fever,09-06-2025
44932011,Pfeiffer's disease,09-06-2025
44933018,Monocytic angina,09-06-2025
44934012,"Primary degenerative dementia of the Alzheimer type, senile onset, with depression",09-06-2025
44935013,"Dementia of the Alzheimer's type, with late onset, with depressive mood",09-06-2025
44936014,Retired procedure,09-06-2025
44937017,Retired procedure,09-06-2025
44940017,Blood group antigen K14,09-06-2025
44941018,Blood group antigen Santini,09-06-2025
44942013,Small intestine contents,09-06-2025
44943015,Chyme,09-06-2025
44944014,Hyperesthesia dolorosa,09-06-2025
44945010,Spermine,09-06-2025
44946011,Cervical mucus,09-06-2025
44947019,Cervical secretions,09-06-2025
44948012,Secondary hypertrophy,09-06-2025
